block_id,route_id,original_trip_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_493,628,,0,STADIO,6280,FE_merged_80006,9105
b_198,212,,1,VIALE DEI PICCIOTTI,2121,FE_merged_80006,17121
a_233,230,4526,0,VILLACIAMBRA,2300,FR_merged_80003,4526_merged_85122
a_185,209,3618,0,FALSOMIELE,2090,FE_merged_80004,3618_merged_84542
b_596,812,,1,PORTO,8121,FR_merged_80005,11347
a_346,380,6657,0,MOLARA,3800,FE_merged_80004,6657_merged_83311
a_701,N21,13124,0,BRANCACCIO,N210,FE_merged_80004,13124_merged_84188
b_672,N11_merged_80002,,1,CASA DEL SOLE,N111,FE_merged_80006,23707
b_334,327,6401,0,INDIPENDENZA,3270,FR_merged_80005,6401_merged_88848
a_443,614,8366,0,PARTANNA - MONDELLO,6140,FE_merged_80004,8366_merged_84969
b_534,704,21898,1,PARCHEGGIO FRANCIA,7041,FR_merged_80005,21898_merged_93217
a_660,EXPR,12719,0,INDIPENDENZA,EXPR0,FE_merged_80004,12719_merged_81832
b_318,309,,1,PARCHEGGIO BASILE,3091,FE_merged_80006,19112
b_430,606,20729,1,STADIO,6061,FE_merged_80006,20729_merged_90373
a_241,231,17734,1,STAZIONE CENTRALE,2311,FE_merged_80004,17734_merged_81659
b_319,309,,1,PARCHEGGIO BASILE,3091,FR_merged_80005,19117
a_713,TRAM1,13249,0,STAZIONE CENTRALE,TRAM10,FE_merged_80004,13249_merged_85557
b_319,309,,1,PARCHEGGIO BASILE,3091,FR_merged_80005,19119
b_601,812,11434,1,PORTO,8121,FE_merged_80006,11434_merged_88028
a_593,812,11301,0,MONTEPELLEGRINO,8120,FE_merged_80004,11301_merged_82618
b_722,TRAM1,13452,0,STAZIONE CENTRALE,TRAM10,FR_merged_80005,13452_merged_92159
b_606,84,11554,0,VALDESI,840,FR_merged_80005,11554_merged_89992
a_126,108,15854,1,OSPEDALE CIVICO,1081,FE_merged_80004,15854_merged_80433
a_254,234,4835,0,STAZIONE CENTRALE,2340,FR_merged_80003,4835_merged_80753
b_158,118,3112,0,STAZ. NOTARBARTOLO,1180,FE_merged_80006,3112_merged_89374
b_69,102,14950,1,STAZ. NOTARBARTOLO,1021,FR_merged_80005,14950_merged_89237
b_201,212,3930,0,CROCEVERDE,2120,FR_merged_80005,3930_merged_87747
a_603,84,11485,0,VALDESI,840,FE_merged_80004,11485_merged_85687
b_276,241,5290,0,FALSOMIELE,2410,FR_merged_80005,5290_merged_92177
a_220,226,17414,1,VIALE DEI PICCIOTTI,2261,FE_merged_80004,17414_merged_84663
b_632,88,12138,0,PUNTA MATESE,880,FE_merged_80006,12138_merged_92015
b_423,603,8039,0,MONDELLO,6030,FR_merged_80005,8039_merged_87088
a_395,534,7641,0,BAIDA,5340,FE_merged_80004,7641_merged_86729
b_483,625,8913,0,BORGO NUOVO,6250,FE_merged_80006,8913_merged_91355
a_199,212,3903,0,CROCEVERDE,2120,FR_merged_80003,3903_merged_83602
b_303,304,5872,0,VILLA TASCA,3040,FR_merged_80005,5872_merged_91556
a_447,614,8413,0,PARTANNA - MONDELLO,6140,FR_merged_80003,8413_merged_82505
a_405,544,,1,JOHN LENNON,5441,FR_merged_80003,20518
a_605,84,11532,0,VALDESI,840,FE_merged_80004,11532_merged_82984
b_385,529,,1,JOHN LENNON,5291,FE_merged_80006,20160
b_568,806,10685,1,POLITEAMA,8061,FR_merged_80005,10685_merged_87407
b_743,TRAM2,14025,0,STAZ. NOTARBARTOLO,TRAM20,FR_merged_80005,14025_merged_89420
b_282,243,5428,0,BONAGIA,2430,FE_merged_80006,5428_merged_91820
a_676,N11_merged_80001,,1,CASA DEL  SOLE,N111,FR_merged_80003,23808
a_676,N11_merged_80001,,1,CASA DEL  SOLE,N111,FR_merged_80003,23809
a_229,230,17590,1,STAZIONE CENTRALE,2301,FE_merged_80004,17590_merged_81144
a_462,616,8592,0,BARCARELLO,6160,FR_merged_80003,8592_merged_84868
a_760,TRAM4,14606,0,CALATAFIMI,TRAM40,FE_merged_80004,14606_merged_86600
a_406,544,7815,0,MONDELLO,5440,FR_merged_80003,7815_merged_80613
b_722,TRAM1,13457,1,ROCCELLA,TRAM11,FR_merged_80005,13457_merged_92156
a_676,N11_merged_80001,,1,CASA DEL  SOLE,N111,FR_merged_80003,23806
a_676,N11_merged_80001,,1,CASA DEL  SOLE,N111,FR_merged_80003,23807
a_675,N11_merged_80001,,1,CASA DEL  SOLE,N111,FR_merged_80003,23804
a_676,N11_merged_80001,,1,CASA DEL  SOLE,N111,FR_merged_80003,23805
a_517,645,21657,1,STADIO,6451,FR_merged_80003,21657_merged_80509
b_115,107,2331,0,STADIO,1070,FR_merged_80005,2331_merged_89871
b_250,234,,1,VIA ORETO,2341,FE_merged_80006,17830
a_430,606,8136,0,MONDELLO,6060,FE_merged_80004,8136_merged_81216
a_388,529,7499,0,OSPEDALE CERVELLO,5290,FR_merged_80003,7499_merged_80578
a_750,TRAM3,14307,1,CEP,TRAM31,FE_merged_80004,14307_merged_80682
a_705,N21,23956,1,STAZIONE CENTRALE,N211,FR_merged_80003,23956_merged_84629
a_661,EXPR,12744,0,INDIPENDENZA,EXPR0,FR_merged_80003,12744_merged_84639
b_591,812,11253,0,MONTEPELLEGRINO,8120,FE_merged_80006,11253_merged_90895
b_715,TRAM1,13268,1,ROCCELLA,TRAM11,FE_merged_80006,13268_merged_92065
a_293,246,5647,0,STAZIONE CENTRALE,2460,FE_merged_80004,5647_merged_84220
b_15,101,213,0,STAZIONE CENTRALE,1010,FE_merged_80006,213_merged_87528
b_198,212,3881,0,CROCEVERDE,2120,FE_merged_80006,3881_merged_93296
a_760,TRAM4,14607,0,CALATAFIMI,TRAM40,FE_merged_80004,14607_merged_86601
b_500,628,9269,1,SFERRACAVALLO,6281,FR_merged_80005,9269_merged_93083
b_186,209,16894,1,PARCHEGGIO ORETO,2091,FR_merged_80005,16894_merged_89400
a_460,616,8573,0,BARCARELLO,6160,FR_merged_80003,8573_merged_83091
b_742,TRAM2,,1,BORGO NUOVO,TRAM21,FE_merged_80006,13981
a_168,124,,1,PARCHEGGIO EMIRI,1241,FE_merged_80004,16587
b_645,ARANC,12413,0,INDIPENDENZA,ARANC0,FR_merged_80005,12413_merged_91009
b_753,TRAM3,14356,1,CEP,TRAM31,FR_merged_80005,14356_merged_87717
b_722,TRAM1,13473,1,ROCCELLA,TRAM11,FR_merged_80005,13473_merged_92381
a_88,104,1905,0,VIA D. DELLA VERDURA,1040,FE_merged_80004,1905_merged_86029
b_422,603,,0,MONDELLO,6030,FR_merged_80005,8020
b_548,731,10258,0,CROCI,7310,FR_merged_80005,10258_merged_92677
a_168,124,,1,PARCHEGGIO EMIRI,1241,FE_merged_80004,16589
a_168,124,,1,PARCHEGGIO EMIRI,1241,FE_merged_80004,16588
a_282,243,5433,0,BONAGIA,2430,FE_merged_80004,5433_merged_86096
a_319,309,6167,0,ROCCA,3090,FR_merged_80003,6167_merged_85655
a_170,124,3315,0,POLITEAMA,1240,FR_merged_80003,3315_merged_85789
b_26,101,505,1,STADIO,1011,FR_merged_80005,505_merged_92567
a_742,TRAM2,14022,0,STAZ. NOTARBARTOLO,TRAM20,FE_merged_80004,14022_merged_82650
b_129,108,2527,0,POLITEAMA,1080,FR_merged_80005,2527_merged_90763
b_534,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80005,21894
b_242,231,4653,0,POMARA,2310,FR_merged_80005,4653_merged_93085
b_140,109,2716,0,STAZIONE CENTRALE,1090,FR_merged_80005,2716_merged_90623
b_534,704,,1,PARCHEGGIO FRANCIA,7041,FR_merged_80005,21891
a_88,104,1906,0,VIA D. DELLA VERDURA,1040,FE_merged_80004,1906_merged_86026
a_573,806,,0,MONDELLO,8060,FR_merged_80003,10835
a_523,675,9756,0,OSPEDALE CERVELLO,6750,FE_merged_80004,9756_merged_80171
a_573,806,,0,MONDELLO,8060,FR_merged_80003,10837
a_573,806,,1,POLITEAMA,8061,FR_merged_80003,10836
a_573,806,,0,MONDELLO,8060,FR_merged_80003,10831
b_607,84,22420,1,MONDELLO (TORRE),841,FR_merged_80005,22420_merged_87997
a_573,806,,0,MONDELLO,8060,FR_merged_80003,10833
a_573,806,,1,POLITEAMA,8061,FR_merged_80003,10832
b_525,675,9798,0,OSPEDALE CERVELLO,6750,FR_merged_80005,9798_merged_88431
a_773,224P,4145,1,VILLABATE,224P1,FR_merged_80003,4145_merged_82521
a_573,806,,0,MONDELLO,8060,FR_merged_80003,10839
a_573,806,,1,POLITEAMA,8061,FR_merged_80003,10838
a_126,108,15848,1,OSPEDALE CIVICO,1081,FE_merged_80004,15848_merged_83649
a_233,230,4522,0,VILLACIAMBRA,2300,FR_merged_80003,4522_merged_85126
a_640,ARANC,12351,0,INDIPENDENZA,ARANC0,FE_merged_80004,12351_merged_82772
b_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80005,16872
b_250,234,,1,VIA ORETO,2341,FE_merged_80006,17833
b_718,TRAM1,13333,1,ROCCELLA,TRAM11,FE_merged_80006,13333_merged_91088
a_531,704,9963,0,POLITEAMA,7040,FE_merged_80004,9963_merged_80262
b_458,616,,1,STADIO,6161,FE_merged_80006,21096
b_458,616,,1,STADIO,6161,FE_merged_80006,21095
b_458,616,,1,STADIO,6161,FE_merged_80006,21094
b_458,616,,1,STADIO,6161,FE_merged_80006,21093
b_458,616,,1,STADIO,6161,FE_merged_80006,21092
b_596,812,11345,1,PORTO,8121,FR_merged_80005,11345_merged_88904
b_458,616,,1,STADIO,6161,FE_merged_80006,21090
b_564,806,10601,1,POLITEAMA,8061,FE_merged_80006,10601_merged_88397
a_319,309,19168,1,PARCHEGGIO BASILE,3091,FR_merged_80003,19168_merged_85599
a_186,209,3647,0,FALSOMIELE,2090,FR_merged_80003,3647_merged_80779
b_602,812,11452,0,MONTEPELLEGRINO,8120,FR_merged_80005,11452_merged_87786
b_459,616,,1,STADIO,6161,FE_merged_80006,21099
a_406,544,,0,MONDELLO,5440,FR_merged_80003,7824
b_517,645,9647,0,PARTANNA,6450,FR_merged_80005,9647_merged_89727
a_550,731,,1,VERGINE MARIA,7311,FR_merged_80003,22253
a_659,EXPR,12663,0,INDIPENDENZA,EXPR0,FE_merged_80004,12663_merged_85986
b_264,237,4983,0,STAZIONE CENTRALE,2370,FE_merged_80006,4983_merged_92044
b_566,806,10650,0,MONDELLO,8060,FR_merged_80005,10650_merged_91178
a_250,234,17874,1,VIA ORETO,2341,FE_merged_80004,17874_merged_83063
a_617,85,11838,0,VALDESI,850,FR_merged_80003,11838_merged_80546
a_597,812,11376,1,PORTO,8121,FR_merged_80003,11376_merged_85223
a_295,246,5684,0,STAZIONE CENTRALE,2460,FR_merged_80003,5684_merged_82729
b_334,327,19329,1,BOCCADIFALCO,3271,FR_merged_80005,19329_merged_89057
a_200,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17188
a_200,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17189
b_357,422,,1,PARCHEGGIO EMIRI,4221,FE_merged_80006,19700
a_199,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17180
a_199,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17181
a_199,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17182
a_199,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17183
a_199,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17184
a_199,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17185
a_200,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17186
a_200,212,,1,VIALE DEI PICCIOTTI,2121,FR_merged_80003,17187
a_30,101,597,1,STADIO,1011,FR_merged_80003,597_merged_81317
a_572,806,10807,1,POLITEAMA,8061,FR_merged_80003,10807_merged_85993
b_615,85,,1,PARCHEGGIO GALATEA,851,FE_merged_80006,22611
a_600,812,11429,1,PORTO,8121,FE_merged_80004,11429_merged_84545
a_130,108,2544,0,POLITEAMA,1080,FR_merged_80003,2544_merged_84288
a_719,TRAM1,13416,1,ROCCELLA,TRAM11,FR_merged_80003,13416_merged_85884
a_790,628P,,1,ISOLA DELLE FEMMINE,628P1,FR_merged_80003,9364
b_21,101,377,1,STADIO,1011,FR_merged_80005,377_merged_88583
a_503,628,,0,STADIO,6280,FR_merged_80003,9362
a_790,628P,,0,STADIO,628P0,FR_merged_80003,9363
a_503,628,,0,STADIO,6280,FR_merged_80003,9360
a_503,628,,1,SFERRACAVALLO,6281,FR_merged_80003,9361
b_473,619,,1,STADIO,6191,FR_merged_80005,21273
b_12,101,125,1,STADIO,1011,FE_merged_80006,125_merged_89903
a_486,625,,0,BORGO NUOVO,6250,FR_merged_80003,8987
b_543,721,,1,CROCI,7211,FR_merged_80005,22033
b_473,619,,1,STADIO,6191,FR_merged_80005,21277
b_558,806,10447,1,POLITEAMA,8061,FE_merged_80006,10447_merged_91565
b_473,619,,1,STADIO,6191,FR_merged_80005,21275
a_240,231,4620,0,POMARA,2310,FE_merged_80004,4620_merged_80921
b_572,806,10793,1,POLITEAMA,8061,FR_merged_80005,10793_merged_89332
a_546,731,22184,1,VERGINE MARIA,7311,FE_merged_80004,22184_merged_85974
b_604,84,11504,0,VALDESI,840,FE_merged_80006,11504_merged_93077
a_486,625,,0,BORGO NUOVO,6250,FR_merged_80003,8989
a_486,625,,0,BORGO NUOVO,6250,FR_merged_80003,8988
b_608,84,11599,0,VALDESI,840,FR_merged_80005,11599_merged_88608
a_397,534,7669,0,BAIDA,5340,FR_merged_80003,7669_merged_80186
a_719,TRAM1,13414,1,ROCCELLA,TRAM11,FR_merged_80003,13414_merged_85886
b_562,806,10551,1,POLITEAMA,8061,FE_merged_80006,10551_merged_93486
b_543,721,,1,CROCI,7211,FR_merged_80005,22036
b_250,234,,1,VIA ORETO,2341,FE_merged_80006,17836
b_385,529,,1,JOHN LENNON,5291,FE_merged_80006,20167
b_69,102,14948,1,STAZ. NOTARBARTOLO,1021,FR_merged_80005,14948_merged_87436
a_634,88,12198,0,PUNTA MATESE,880,FR_merged_80003,12198_merged_86428
a_642,ARANC,12384,0,INDIPENDENZA,ARANC0,FE_merged_80004,12384_merged_86576
a_265,237,18090,1,PARCHEGGIO ORETO,2371,FE_merged_80004,18090_merged_80314
b_13,101,145,0,STAZIONE CENTRALE,1010,FE_merged_80006,145_merged_90614
b_342,364,19478,1,PARCHEGGIO BASILE,3641,FR_merged_80005,19478_merged_91260
a_66,102,14944,1,STAZ. NOTARBARTOLO,1021,FE_merged_80004,14944_merged_84365
b_461,616,,1,STADIO,6161,FR_merged_80005,21126
a_102,106,,0,STADIO,1060,FR_merged_80003,2159
a_320,309,6188,0,ROCCA,3090,FR_merged_80003,6188_merged_82424
a_646,ARANC,12449,0,INDIPENDENZA,ARANC0,FR_merged_80003,12449_merged_80489
a_641,ARANC,12366,0,INDIPENDENZA,ARANC0,FE_merged_80004,12366_merged_86338
b_661,EXPR,12730,0,INDIPENDENZA,EXPR0,FR_merged_80005,12730_merged_88810
b_659,EXPR,12673,0,INDIPENDENZA,EXPR0,FE_merged_80006,12673_merged_89157
b_321,309,19149,1,PARCHEGGIO BASILE,3091,FR_merged_80005,19149_merged_91992
b_64,102,1477,0,STAZIONE CENTRALE,1020,FE_merged_80006,1477_merged_91119
b_607,84,11562,0,VALDESI,840,FR_merged_80005,11562_merged_87009
a_293,246,18658,1,OSPEDALE CIVICO,2461,FE_merged_80004,18658_merged_84470
a_742,TRAM2,14038,0,STAZ. NOTARBARTOLO,TRAM20,FE_merged_80004,14038_merged_86023
b_185,209,,1,PARCHEGGIO ORETO,2091,FE_merged_80006,16871
a_18,101,310,1,STADIO,1011,FR_merged_80003,310_merged_81085
a_90,104,,0,VIA D. DELLA VERDURA,1040,FR_merged_80003,1957
b_242,231,4650,0,POMARA,2310,FR_merged_80005,4650_merged_89858
a_89,104,15340,1,PARCHEGGIO BASILE,1041,FE_merged_80004,15340_merged_81206
a_88,104,1919,0,VIA D. DELLA VERDURA,1040,FE_merged_80004,1919_merged_82687
b_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80005,16877
a_12,101,135,1,STADIO,1011,FE_merged_80004,135_merged_86463
b_442,614,8338,0,PARTANNA - MONDELLO,6140,FE_merged_80006,8338_merged_87753
b_377,513,7292,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80006,7292_merged_87882
b_29,101,572,1,STADIO,1011,FR_merged_80005,572_merged_88304
a_89,104,1925,0,VIA D. DELLA VERDURA,1040,FE_merged_80004,1925_merged_85748
a_494,628,9161,1,SFERRACAVALLO,6281,FE_merged_80004,9161_merged_82994
b_294,246,18656,1,OSPEDALE CIVICO,2461,FR_merged_80005,18656_merged_91227
b_593,812,11287,0,MONTEPELLEGRINO,8120,FE_merged_80006,11287_merged_86897
b_378,513,7296,0,S. GIOVANNI APOSTOLO,5130,FR_merged_80005,7296_merged_93508
b_265,237,4999,0,STAZIONE CENTRALE,2370,FE_merged_80006,4999_merged_92301
a_100,106,15510,1,PARCHEGGIO EMIRI,1061,FE_merged_80004,15510_merged_82703
a_659,EXPR,23504,1,PARCHEGGIO BASILE,EXPR1,FE_merged_80004,23504_merged_80562
b_718,TRAM1,13327,1,ROCCELLA,TRAM11,FE_merged_80006,13327_merged_87799
a_340,364,6535,0,AQUINO,3640,FE_merged_80004,6535_merged_84972
a_602,812,11457,1,PORTO,8121,FR_merged_80003,11457_merged_81020
a_564,806,10598,0,MONDELLO,8060,FE_merged_80004,10598_merged_81398
a_501,628,9311,1,SFERRACAVALLO,6281,FR_merged_80003,9311_merged_85027
b_618,85,11840,0,VALDESI,850,FR_merged_80005,11840_merged_91368
b_461,616,,1,STADIO,6161,FR_merged_80005,21124
b_762,TRAM4,14617,0,CALATAFIMI,TRAM40,FR_merged_80005,14617_merged_89810
a_100,106,15508,1,PARCHEGGIO EMIRI,1061,FE_merged_80004,15508_merged_86267
b_715,TRAM1,,0,STAZIONE CENTRALE,TRAM10,FE_merged_80006,13251
b_626,87,22833,1,MONDELLO (TORRE),871,FR_merged_80005,22833_merged_87295
b_309,307,,1,PARCHEGGIO BASILE,3071,FR_merged_80005,18985
b_546,731,22111,1,VERGINE MARIA,7311,FE_merged_80006,22111_merged_88225
a_295,246,5677,0,STAZIONE CENTRALE,2460,FR_merged_80003,5677_merged_80466
b_186,209,,1,PARCHEGGIO ORETO,2091,FR_merged_80005,16878
b_308,307,,1,PARCHEGGIO BASILE,3071,FE_merged_80006,18981
a_268,237,5074,0,STAZIONE CENTRALE,2370,FR_merged_80003,5074_merged_85303
b_309,307,,1,PARCHEGGIO BASILE,3071,FR_merged_80005,18983
a_606,84,11561,0,VALDESI,840,FR_merged_80003,11561_merged_80245
a_221,226,4291,0,POMARA,2260,FR_merged_80003,4291_merged_80344
b_152,110,,1,JOHN LENNON,1101,FR_merged_80005,16282
a_267,237,5066,0,STAZIONE CENTRALE,2370,FR_merged_80003,5066_merged_84019
b_309,307,,1,PARCHEGGIO BASILE,3071,FR_merged_80005,18988
a_482,625,8904,1,STADIO,6251,FE_merged_80004,8904_merged_81669
a_186,209,3640,0,FALSOMIELE,2090,FR_merged_80003,3640_merged_80786
a_405,544,7807,0,MONDELLO,5440,FR_merged_80003,7807_merged_82411
a_64,102,,0,STAZIONE CENTRALE,1020,FE_merged_80004,1485
b_342,364,6568,0,AQUINO,3640,FR_merged_80005,6568_merged_92087
b_158,118,3108,0,STAZ. NOTARBARTOLO,1180,FE_merged_80006,3108_merged_92702
b_283,243,5433,0,BONAGIA,2430,FR_merged_80005,5433_merged_92859
b_571,806,10772,1,POLITEAMA,8061,FR_merged_80005,10772_merged_90545
a_169,124,,0,POLITEAMA,1240,FR_merged_80003,3305
a_720,TRAM1,13433,1,ROCCELLA,TRAM11,FR_merged_80003,13433_merged_86103
a_264,237,18046,1,PARCHEGGIO ORETO,2371,FE_merged_80004,18046_merged_83299
b_633,88,12178,0,PUNTA MATESE,880,FR_merged_80005,12178_merged_91555
a_516,645,,1,STADIO,6451,FE_merged_80004,21640
b_561,806,10522,1,POLITEAMA,8061,FE_merged_80006,10522_merged_90657
a_377,513,,1,JOHN LENNON,5131,FE_merged_80004,20058
a_377,513,,1,JOHN LENNON,5131,FE_merged_80004,20059
a_29,101,566,0,STAZIONE CENTRALE,1010,FR_merged_80003,566_merged_85054
b_2,100,13,0,TOMMASO NATALE,1000,FR_merged_80005,13_merged_90293
a_302,304,5862,0,VILLA TASCA,3040,FE_merged_80004,5862_merged_80356
b_379,513,,1,JOHN LENNON,5131,FR_merged_80005,20051
b_379,513,,1,JOHN LENNON,5131,FR_merged_80005,20052
b_113,107,2301,0,STADIO,1070,FE_merged_80006,2301_merged_86877
a_190,210,17013,1,PARCHEGGIO ORETO,2101,FE_merged_80004,17013_merged_83144
b_229,230,4459,0,VILLACIAMBRA,2300,FE_merged_80006,4459_merged_89500
a_292,246,18650,1,OSPEDALE CIVICO,2461,FE_merged_80004,18650_merged_84466
b_543,721,10154,0,ACQUASANTA,7210,FR_merged_80005,10154_merged_92031
a_713,TRAM1,13224,1,ROCCELLA,TRAM11,FE_merged_80004,13224_merged_85767
a_13,101,158,1,STADIO,1011,FE_merged_80004,158_merged_82342
b_116,107,2344,0,STADIO,1070,FR_merged_80005,2344_merged_93203
b_566,806,10653,1,POLITEAMA,8061,FR_merged_80005,10653_merged_91179
a_317,309,19135,1,PARCHEGGIO BASILE,3091,FE_merged_80004,19135_merged_82370
b_573,806,10815,0,MONDELLO,8060,FR_merged_80005,10815_merged_89165
b_720,TRAM1,13390,0,STAZIONE CENTRALE,TRAM10,FR_merged_80005,13390_merged_91777
a_590,812,11258,0,MONTEPELLEGRINO,8120,FE_merged_80004,11258_merged_84125
b_82,103,1797,0,PORTA FELICE,1030,FR_merged_80005,1797_merged_89677
a_342,364,6575,0,AQUINO,3640,FR_merged_80003,6575_merged_84071
a_702,N21,13132,0,BRANCACCIO,N210,FE_merged_80004,13132_merged_80676
b_523,675,,0,OSPEDALE CERVELLO,6750,FE_merged_80006,9754
b_266,237,5023,0,STAZIONE CENTRALE,2370,FR_merged_80005,5023_merged_91318
b_433,606,,1,STADIO,6061,FR_merged_80005,20790
b_606,84,22397,1,MONDELLO (TORRE),841,FR_merged_80005,22397_merged_90323
b_102,106,2151,0,STADIO,1060,FR_merged_80005,2151_merged_88971
a_625,87,12004,0,PARTANNA MONDELLO,870,FR_merged_80003,12004_merged_83486
b_397,534,,1,JOHN LENNON,5341,FR_merged_80005,20366
a_15,101,217,0,STAZIONE CENTRALE,1010,FE_merged_80004,217_merged_80761
b_221,226,4292,0,POMARA,2260,FR_merged_80005,4292_merged_88937
b_318,309,6152,0,ROCCA,3090,FE_merged_80006,6152_merged_89481
a_282,243,18473,1,STAZIONE CENTRALE,2431,FE_merged_80004,18473_merged_84925
b_178,134,3487,0,PIAZZA XIII VITTIME,1340,FR_merged_80005,3487_merged_92642
a_717,TRAM1,13366,1,ROCCELLA,TRAM11,FE_merged_80004,13366_merged_81501
a_716,TRAM1,13338,0,STAZIONE CENTRALE,TRAM10,FE_merged_80004,13338_merged_84324
b_265,237,,1,PARCHEGGIO ORETO,2371,FE_merged_80006,18026
b_282,243,5422,0,BONAGIA,2430,FE_merged_80006,5422_merged_91828
b_170,124,3318,0,POLITEAMA,1240,FR_merged_80005,3318_merged_92546
b_661,EXPR,12716,0,INDIPENDENZA,EXPR0,FR_merged_80005,12716_merged_88590
b_720,TRAM1,13406,0,STAZIONE CENTRALE,TRAM10,FR_merged_80005,13406_merged_89081
b_265,237,,1,PARCHEGGIO ORETO,2371,FE_merged_80006,18027
a_386,529,,1,JOHN LENNON,5291,FE_merged_80004,20231
b_332,327,6367,0,INDIPENDENZA,3270,FE_merged_80006,6367_merged_91195
b_604,84,11488,0,VALDESI,840,FE_merged_80006,11488_merged_92447
b_265,237,,1,PARCHEGGIO ORETO,2371,FE_merged_80006,18024
a_168,124,16572,1,PARCHEGGIO EMIRI,1241,FE_merged_80004,16572_merged_81802
b_497,628,9204,1,SFERRACAVALLO,6281,FE_merged_80006,9204_merged_89770
b_302,304,5853,0,VILLA TASCA,3040,FE_merged_80006,5853_merged_90130
a_543,721,22119,1,CROCI,7211,FR_merged_80003,22119_merged_81464
a_70,102,1578,0,STAZIONE CENTRALE,1020,FR_merged_80003,1578_merged_83439
a_660,EXPR,12711,0,INDIPENDENZA,EXPR0,FE_merged_80004,12711_merged_81826
a_483,625,8939,0,BORGO NUOVO,6250,FE_merged_80004,8939_merged_84338
a_26,101,,0,STAZIONE CENTRALE,1010,FR_merged_80003,512
b_13,101,158,1,STADIO,1011,FE_merged_80006,158_merged_89105
b_66,102,14905,1,STAZ. NOTARBARTOLO,1021,FE_merged_80006,14905_merged_93004
b_420,603,7997,0,MONDELLO,6030,FE_merged_80006,7997_merged_92166
a_786,628P,9258,1,ISOLA DELLE FEMMINE,628P1,FR_merged_80003,9258_merged_80039
b_640,ARANC,,1,PORTA FELICE,ARANC1,FE_merged_80006,23129
b_200,212,17156,1,VIALE DEI PICCIOTTI,2121,FR_merged_80005,17156_merged_90793
b_267,237,5053,0,STAZIONE CENTRALE,2370,FR_merged_80005,5053_merged_87056
b_639,ARANC,,1,PORTA FELICE,ARANC1,FE_merged_80006,23125
b_639,ARANC,,1,PORTA FELICE,ARANC1,FE_merged_80006,23124
a_185,209,3619,0,FALSOMIELE,2090,FE_merged_80004,3619_merged_84543
b_594,812,11304,0,MONTEPELLEGRINO,8120,FE_merged_80006,11304_merged_89384
b_639,ARANC,,1,PORTA FELICE,ARANC1,FE_merged_80006,23121
b_602,812,11450,0,MONTEPELLEGRINO,8120,FR_merged_80005,11450_merged_87784
b_639,ARANC,,1,PORTA FELICE,ARANC1,FE_merged_80006,23123
b_639,ARANC,,1,PORTA FELICE,ARANC1,FE_merged_80006,23122
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15007
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15554
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15005
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15556
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15003
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15550
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15001
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15552
a_92,104,1977,0,VIA D. DELLA VERDURA,1040,FR_merged_80003,1977_merged_82000
b_28,101,551,1,STADIO,1011,FR_merged_80005,551_merged_88539
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15559
a_103,106,,1,PARCHEGGIO EMIRI,1061,FR_merged_80003,15558
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15009
a_70,102,,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,15008
b_647,ARANC,12443,0,INDIPENDENZA,ARANC0,FR_merged_80005,12443_merged_87247
b_139,109,,1,PARCHEGGIO BASILE,1091,FE_merged_80006,16002
b_295,246,18677,1,OSPEDALE CIVICO,2461,FR_merged_80005,18677_merged_91461
a_568,806,10709,1,POLITEAMA,8061,FR_merged_80003,10709_merged_80037
b_139,109,,1,PARCHEGGIO BASILE,1091,FE_merged_80006,16003
a_89,104,15342,1,PARCHEGGIO BASILE,1041,FE_merged_80004,15342_merged_81208
a_760,TRAM4,14603,0,CALATAFIMI,TRAM40,FE_merged_80004,14603_merged_86605
a_640,ARANC,23197,1,PORTA FELICE,ARANC1,FE_merged_80004,23197_merged_85072
